geonameid,name,lat,lon,region,department,population,settlement_morpheme,naming_language,religious_element,ethnonym,ethnonym_stem,split_ordinal,patronym,patronym_group,eco_term,eco_kind,name_reuse_count
2247270,Niandinndia Dimbel,12.71667,-14.48333,Kolda,Kolda,0,,,,,,,,,,,1
2247269,Niandouba,12.9,-13.96667,Kolda,Velingara,0,,,,,,,,,,,1
2247140,Niandoul,15.3595,-15.5389,Louga,Linguere,0,,,,,,,,,,,2
2247268,Niandoul,15.7,-16.36667,Louga,Louga,0,,,,,,,,,,,2
2247266,Niang,16.51246,-14.91714,Saint Louis,Podor,0,,,,,,,Niang,Wolof,,,1
2247260,Niang Ouade,15.15,-16.78333,Thies,Tivaoune,0,,,,,,,,,,,1
2247258,Niang Tass,15.16667,-16.78333,Thies,Tivaoune,0,,,,,,,,,,,1
2247265,Nianga,12.70806,-15.2675,Sedhiou,Goudomp,0,,,,,,,,,,,1
2247264,Niangana Kolel,14.73809,-12.67829,Matam,Kanel,0,,,,,,,,,,,1
2247263,Niangana Tiédel,14.729,-12.68948,Matam,Kanel,0,,,,,,,,,,,1
2247261,Niangola,12.73333,-16.15,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247259,Niangouré,12.68333,-14.11667,Kolda,Velingara,0,,,,,,,,,,,1
2247249,Nianguimoni,12.41667,-11.98333,Kedougou,Kedougou,0,,,,,,,,,,,1
13658748,Nianguit,13.00758,-16.30195,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247253,Nianguène,15.4,-16.05,Louga,Louga,0,,,,,,,,,,,6
2247254,Nianguène,15.28333,-16.06667,Louga,Kebemer,0,,,,,,,,,,,6
2247255,Nianguène,14.06007,-15.64925,Kaffrine,Birkelane,0,,,,,,,,,,,6
2247312,Nianguène,14.79626,-15.77741,Diourbel,Mbacke,0,,,,,,,,,,,6
13507231,Nianguène,14.6891,-16.0646,Diourbel,Mbacke,0,,,,,,,,,,,6
13507261,Nianguène,14.74928,-16.18477,Diourbel,Diourbel,0,,,,,,,,,,,6
2247250,Nianguène Bambara,14.13216,-15.4555,Kaffrine,Kaffrine,0,,,,Bambara,Nianguène,,,,,,1
2247252,Nianguène Peul,15.825,-16.31722,Louga,Louga,0,,,,Peul (Fulani),Nianguène,,,,,,1
2247251,Nianguène Wolof,14.12299,-15.43238,Kaffrine,Kaffrine,0,,,,Wolof,Nianguène,,,,,,1
2247257,Niangué,14.42964,-16.0422,Fatick,Gossas,0,,,,,,,,,,,1
2247256,Niangué Dakhar,14.90521,-16.67192,Thies,Thies,0,,,,,,,,,dakhar,tree,1
2247278,Nianiane,14.42645,-16.42253,Fatick,Fatick,0,,,,,,,,,,,1
13504795,Nianiar,14.78915,-16.59731,Diourbel,Bambey,0,,,,,,,,,,,2
13507340,Nianiar,14.40387,-16.86063,Thies,Mbour,0,,,,,,,,,,,2
2247246,Nianing,14.34485,-16.92676,Thies,Mbour,0,,,,,,,,,,,1
2247244,Nianing Boro,14.33333,-16.91667,Thies,Mbour,0,,,,,,,,,,,1
2247243,Nianka,14.84165,-15.90719,Diourbel,Mbacke,0,,,,,,,,,,,1
2247242,Niankite,12.97194,-16.22694,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247241,Nianta,13.82903,-16.04014,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
13658158,Nianène,13.89783,-16.21831,Fatick,Foundiougne,0,,,,,,,,,,,1
2247239,Niaoulé,16.66358,-14.99931,,,0,,,,,,,,,,,2
2247240,Niaoulé,13.48333,-13.65,Tambacounda,Tambacounda,0,,,,,,,,,,,2
2247236,Niaoulé Bayéko,13.63333,-13.53333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2247235,Niaoump,12.97694,-15.86472,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2247234,Niapa Balla,13.86667,-15.98333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2247233,Niapa Ndiagne,13.88153,-16.00319,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2247232,Niapa Santhie,13.89087,-16.01001,Kaolack,Kaolack,0,,,,,,,,,,,1
2247230,Niapo,12.85,-14.03333,Kolda,Velingara,0,,,,,,,,,,,1
2247229,Niarabourou,12.88333,-12.45,Kedougou,Kedougou,0,,,,,,,,,,,1
13551565,Niaraniou,14.99702,-15.7219,Louga,Linguere,0,,,,,,,,,,,1
2247228,Niaret,15.91667,-16.35,Saint Louis,Saint Louis,0,,,,,,,,,,,1
13554094,Niarguél,14.42217,-15.27793,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2247225,Niarhène,14.81667,-16.06667,Diourbel,Mbacke,0,,,,,,,,,,,1
2595731,Niari Tali,14.71139,-17.45306,Dakar,Dakar,0,,,,,,,,,,,1
2247221,Niassanté,16.16444,-15.55639,Saint Louis,Dagana,0,,,,,,,,,,,1
2247220,Niassarang,12.89306,-16.25861,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247216,Niassène,13.95188,-16.23135,Fatick,Foundiougne,0,,,,,,,,,,,4
2247217,Niassène,16.00833,-16.16417,Saint Louis,Saint Louis,0,,,,,,,,,,,4
2247218,Niassène,15.26667,-16.06667,Louga,Kebemer,0,,,,,,,,,,,4
2247219,Niassène,12.74778,-15.895,Sedhiou,Sedhiou,0,,,,,,,,,,,4
2247214,Niaye,14.86667,-15.68333,Diourbel,Mbacke,0,,,,,,,,,,,1
2247305,Niaye Khaye,14.64485,-17.14072,Dakar,Rufisque,0,,,,,,,,,,,1
2595223,Niaye Ndiorane,14.78553,-17.31285,Dakar,Pikine,0,,,,,,,,,,,1
2595755,Niaye Tioker,14.6725,-17.44361,Dakar,Dakar,0,,,,,,,,,,,1
2247213,Niayène,13.6,-15.95,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2247323,Niaéré,13.13312,-16.29446,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247209,Nibane,14.96102,-15.65702,Louga,Linguere,0,,,,,,,,,,,1
2247208,Nibré Ba,14.95,-15.78333,Diourbel,Mbacke,0,,,,,,,Ba,Pulaar,,,1
13658696,Nidji,13.67262,-16.14637,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2247205,Niedine,12.73333,-13.01667,Kedougou,Salemata,0,,,,,,,,,,,1
2247202,Nieng,15.18333,-16.4,Thies,Tivaoune,0,,,,,,,,,,,1
13658197,Nienghène Ibra,13.8128,-16.12187,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2247194,Niet,14.75,-16.63333,Thies,Thies,0,,,,,,,,,,,1
2247189,Nimzat,15.261,-15.9818,Louga,Kebemer,0,,,,,,,,,,,3
2595799,Nimzat,14.72291,-17.27918,Dakar,Rufisque,0,,,,,,,,,,,3
2595823,Nimzat,14.776,-17.36934,Dakar,Pikine,0,,,,,,,,,,,3
11002868,Ninefecha,12.53872,-12.3106,Kedougou,Kedougou,0,,,,,,,,,,,1
2247185,Ninnkidi,13.0,-14.23333,Kolda,Kolda,0,,,,,,,,,,,1
2247184,Niobel,14.8,-16.25,Diourbel,Diourbel,0,,,,,,,,,,,1
2247183,Niodior,13.85827,-16.72332,Fatick,Foundiougne,0,,,,,,,,,,,1
13645312,Niokhop,14.89756,-17.14195,Thies,Thies,0,,,,,,,,,,,1
2247299,Niokhoul,15.297,-16.528,Louga,Kebemer,0,,,,,,,,,,,1
2247181,Niokolo-Koba,13.07712,-12.72712,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2247176,Niokoul Ndiaba,15.3,-16.55,Louga,Kebemer,0,,,,,,,,,,,1
13507038,Niokèt,14.71635,-16.44732,Diourbel,Bambey,0,,,,,,,,,,,1
2247170,Niom Dadè,15.3891,-15.9366,Louga,Louga,0,,,,,,,,,,,1
2247173,Niomar,14.46797,-16.72165,Thies,Mbour,0,,,,,,,,,,,2
2247174,Niomar,14.43333,-16.7,Thies,Mbour,0,,,,,,,,,,,2
2247171,Niombré,15.1173,-15.9085,Louga,Kebemer,0,,,,,,,,,,,1
2247169,Niomoune,12.63944,-16.65667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247172,Niomré,14.45478,-16.00242,Fatick,Gossas,0,,,,,,,,,,,1
2247168,Niomré Lo,15.6732,-16.1175,Louga,Louga,0,,,,,,,Lo,Wolof,,,1
2247167,Nionaga,12.41604,-11.71868,Kedougou,Saraya,0,,,,,,,,,,,1
2247165,Nionbré,14.4,-15.98333,Fatick,Gossas,0,,,,,,,,,,,1
13508586,Niondoun,14.42828,-16.43605,Fatick,Fatick,0,,,,,,,,,,,1
2247164,Niorki,12.91778,-15.97972,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2247161,Nioro,13.5,-15.05,Kolda,Medina Yoroufoula,0,,,,,,,,,,,3
2247162,Nioro,13.28333,-14.11667,,,0,,,,,,,,,,,3
2247163,Nioro,12.64389,-15.3825,Sedhiou,Goudomp,0,,,,,,,,,,,3
2247159,Nioro Alassane Tal,13.77687,-16.33693,Fatick,Foundiougne,0,,,,,,,,,,,1
2247157,Nioro du Rip,13.75,-15.8,Kaolack,Nioro Du Rip,20784,,,,,,,,,,,1
2247147,Niou Nayerou,14.61667,-14.86667,Kaffrine,Koungheul,0,,,,,,,,,,,1
2247144,Niou Sogui,15.41667,-16.65,Louga,Kebemer,0,,,,,,,,,,,1
2247153,Nioufaye,13.26667,-13.2,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2247152,Nioufène,15.31667,-16.16667,Louga,Kebemer,0,,,,,,,,,,,1
2247150,Niouki,15.11667,-16.43333,Thies,Tivaoune,0,,,,,,,,,,,2
2247151,Niouki,15.0119,-15.5834,Louga,Linguere,0,,,,,,,,,,,2
2247149,Nioukou,15.477,-15.1345,Louga,Linguere,0,,,,,,,,,,,1
2247146,Niounhani,13.16667,-13.2,Tambacounda,Tambacounda,0,,,,,,,,,,,1
13552819,Nis,14.54128,-15.82584,Fatick,Gossas,0,,,,,,,,,,,1
2247143,Nissi,12.66167,-16.74528,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247204,Nièm,15.61667,-16.26667,Louga,Louga,0,,,,,,,,,,,1
2247195,Nièr Ouolof,15.35,-16.16667,Louga,Kebemer,0,,,,Wolof,Nièr,,,,,,1
2247206,Niédiné,12.7,-13.03333,Kedougou,Salemata,0,,,,,,,,,,,1
2247207,Niédébel,14.53219,-12.28274,Tambacounda,Bakel,0,,,,,,,,,,,1
2247203,Niéméniké,13.00923,-12.54989,Kedougou,Kedougou,0,,,,,,,,,,,1
2247201,Niéniéné,12.75,-14.51667,Kolda,Kolda,0,,,,,,,,,,,1
2247200,Niénoko,13.54733,-11.98019,Tambacounda,Bakel,0,,,,,,,,,,,1
2247199,Niépi Samba,13.48333,-15.13333,Kolda,Medina Yoroufoula,0,,,,,,,,,,,1
2247198,Niéri,15.1464,-15.0823,Louga,Linguere,0,,,,,,,,,,,1
2247197,Niéri Diofé,14.78333,-15.7,Diourbel,Mbacke,0,,,,,,,,,,,1
2247193,Niéti-Yone,16.34028,-15.86972,Saint Louis,Dagana,0,,,,,,,,,,,1
7576098,Njagabaar,16.35229,-16.27681,Saint Louis,Dagana,0,,,,,,,,,,,1
2247139,Noamlo,15.4,-16.38333,Louga,Kebemer,0,,,,,,,,,,,1
2247137,Nobandane,14.31862,-16.69715,Fatick,Fatick,0,,,,,,,,,,,1
2247135,Nobi,15.7873,-15.6387,Louga,Louga,0,,,,,,,,,,,1
2247134,Noflaye,14.75,-17.2,Dakar,Rufisque,0,,,,,,,,,,,2
2595843,Noflaye,14.78609,-17.20923,Dakar,Rufisque,0,,,,,,,,,,,2
2247132,Nolk Diabé,15.9696,-15.2899,Louga,Linguere,0,,,,,,,,,,,1
2247131,Nopi Birama,15.36665,-15.58772,Louga,Linguere,0,,,,,,,,,,,1
2596000,Nord,16.03542,-16.50435,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2247128,Noto,14.69799,-16.87874,Thies,Thies,0,,,,,,,,,,,1
2247127,Noto Gouye Diama,14.99224,-17.00837,Thies,Tivaoune,0,,,,,,,,,gouye,tree,1
2247126,Noualko,15.9991,-15.0037,Louga,Linguere,0,,,,,,,,,,,1
2248151,Noubou,12.4801,-12.8147,,,0,,,,,,,,,,,1
2247124,Nougouwel,14.58358,-15.96196,Diourbel,Mbacke,0,,,,,,,,,,,1
2247123,Noumoufoukha,12.47131,-11.48237,Kedougou,Saraya,600,,,,,,,,,,,1
2247122,Noumouyél,13.7,-13.36667,Tambacounda,Goudiry,0,,,,,,,,,,,1
2595505,Noung Ndout,14.68116,-17.09866,Thies,Mbour,0,,,,,,,,,,,1
2247120,Ntiagar,16.4825,-15.85889,Saint Louis,Dagana,0,,,,,,,,,,,1
2247991,Ntiago,16.39333,-15.72639,Saint Louis,Dagana,0,,,,,,,,,,,1
2247116,Nyassia,12.47056,-16.38278,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2247115,Nyikine,12.53444,-16.75444,Ziguinchor,Oussouye,0,,,,,,,,,,,1
2247584,Nèguè,15.7,-15.5798,Louga,Linguere,0,,,,,,,,,,,1
2247586,Nébodji,14.92927,-15.73944,Louga,Linguere,0,,,,,,,,,,,1
13514618,Nébé Sérèr,14.61252,-16.1934,Diourbel,Diourbel,0,,,,Sérèr,Nébé,,,,,,1
2247587,Nébé Teug,14.6096,-16.19071,Diourbel,Diourbel,0,,,,,,,,,,,1
13554547,Néf,14.16671,-15.73414,Kaffrine,Birkelane,0,,,,,,,,,,,1
2247585,Négodié,12.48333,-12.58333,Kedougou,Salemata,0,,,,,,,,,,,1
6917743,Néguébakho,12.824,-12.4398,Kedougou,Kedougou,0,,,,,,,,,,,1
2247583,Nékhé,15.05,-16.43333,Thies,Tivaoune,0,,,,,,,,,,,1
2247582,Nékoum,15.2157,-14.7192,Louga,Linguere,0,,,,,,,,,,,1
2247573,Néma,13.86667,-15.61667,Kaffrine,Birkelane,0,,,,,,,,,,,4
2247575,Néma,13.46667,-13.68333,Tambacounda,Tambacounda,0,,,,,,,,,,,4
2247577,Néma,12.89417,-15.52861,Sedhiou,Sedhiou,0,,,,,,,,,,,4
2247578,Néma,12.66667,-12.05,Kedougou,Kedougou,0,,,,,,,,,,,4
2247574,Néma Bâ,13.73811,-16.47853,Fatick,Foundiougne,0,,,,,,,Bâ,Pulaar,,,1
2247571,Néma Diassor,13.01667,-15.58333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2247570,Néma Dimbel,12.73333,-14.33333,Kolda,Kolda,0,,,,,,,,,,,1
2247576,Néma Djinaré,13.08352,-16.29527,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247569,Néma Nding,13.7136,-16.42642,Fatick,Foundiougne,0,,,,,,,,,,,1
2247564,Némataba,13.58333,-13.91667,Tambacounda,Tambacounda,0,,,,,,,,,,,4
2247565,Némataba,13.56667,-13.88333,Tambacounda,Tambacounda,0,,,,,,,,,,,4
2247566,Némataba,13.21667,-14.08333,Kolda,Velingara,0,,,,,,,,,,,4
2247567,Némataba,12.76667,-15.01667,Kolda,Kolda,0,,,,,,,,,,,4
2247563,Némataba Mandingue,12.78111,-15.01889,Kolda,Kolda,0,,,,Mandingue,Némataba,,,,,,1
2247562,Némourato,12.88083,-15.00667,Kolda,Kolda,0,,,,,,,,,,,1
2247561,Nénèt,16.43563,-14.80434,Saint Louis,Podor,0,,,,,,,,,,,1
13509063,Néné,14.27268,-16.22009,Kaolack,Kaolack,0,,,,,,,,,,,1
2247560,Néouatar,15.18333,-16.43333,Thies,Tivaoune,0,,,,,,,,,,,1
2247558,Népen Diakha,12.3948,-12.5567,Kedougou,Salemata,0,,,,,,,,,,,1
2247557,Népen Peul,12.3869,-12.5472,Kedougou,Salemata,0,,,,Peul (Fulani),Népen,,,,,,1
2247556,Nérane,14.3154,-16.4444,Fatick,Fatick,0,,,,,,,,,,,2
13508568,Nérane,14.42667,-16.48884,Fatick,Fatick,0,,,,,,,,,,,2
2247554,Néssennguèye,15.31667,-16.3,Louga,Kebemer,0,,,,,,,,,,,1
2247551,Néti Daga Peul,14.12685,-15.6259,Kaffrine,Birkelane,0,,,,Peul (Fulani),Néti Daga,,,,,,1
2247550,Néto,13.1,-14.2,Kolda,Velingara,0,,,,,,,,,,,1
13504665,Néwrane,14.79281,-16.63971,Thies,Thies,0,,,,,,,,,,,1
2247141,N’Jalal,13.61667,-14.46667,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
11101616,N’diareme limamoulaye,14.78148,-17.3841,Dakar,Guediawaye,35171,,,,,,,,,,,1
2247111,Odioldou,15.31667,-13.86667,Matam,Ranerou,0,,,,,,,,,,,1
2247110,Odiolé,15.01507,-14.97021,Louga,Linguere,0,,,,,,,,,,,1
2247108,Odobéré,15.56142,-13.09862,Matam,Kanel,6029,,,,,,,,,,,1
2247105,Ogo,15.55163,-13.29683,Matam,Matam,0,,,,,,,,,,,2
2247106,Ogo,14.58333,-15.83333,Diourbel,Mbacke,0,,,,,,,,,,,2
2247096,Olol,16.32384,-14.19572,Saint Louis,Podor,0,,,,,,,,,,,1
2247095,Ololdou,14.83198,-12.52344,Tambacounda,Bakel,0,,,,,,,,,,,1
2247093,Omoul Kouré,12.80083,-15.06722,Kolda,Kolda,0,,,,,,,,,khoure,water,1
13507347,Oncad,14.42034,-16.94564,Thies,Mbour,0,,,,,,,,,,,1
2247092,Ontorbé,15.70275,-13.41997,Matam,Matam,0,,,,,,,,,,,1
2247085,Orkadiéré,15.28211,-12.96114,Matam,Kanel,0,,,,,,,,,,,1
2247084,Orndoldé,15.48333,-13.1,Matam,Kanel,0,,,,,,,,,,,1
6611633,Ornoldé,15.48587,-12.96966,Matam,Kanel,0,,,,,,,,,,,1
2247090,Oré,14.26667,-14.88333,Kaffrine,Koungheul,0,,,,,,,,,,,1
2247087,Orétiendi,12.95,-14.01667,Kolda,Velingara,0,,,,,,,,,,,1
2247046,Oua Oua,16.60923,-14.5028,Saint Louis,Podor,0,,,,,,,,,,,1
2247083,Ouada,14.6616,-16.03842,Diourbel,Mbacke,0,,,,,,,,,,,1
2247081,Ouadane,15.78333,-16.16667,Louga,Louga,0,,,,,,,,,,,2
2247082,Ouadane,15.3,-16.23333,Louga,Kebemer,0,,,,,,,,,,,2
2247078,Ouadia,14.98333,-16.3,Diourbel,Diourbel,0,,,,,,,,,,,1
2247076,Ouadiour,14.43625,-16.0543,Fatick,Gossas,0,,,,,,,,,,,1
2247075,Ouadjourou,14.81667,-15.71667,Diourbel,Mbacke,0,,,,,,,,,,,1
2247073,Ouafé Engo,15.0194,-15.8659,Louga,Kebemer,0,,,,,,,,,,,1
2247071,Ouagbache,14.51667,-16.46667,Fatick,Fatick,0,,,,,,,,,,,1
2595730,Ouagou Niaye,14.70917,-17.44917,Dakar,Dakar,0,,,,,,,,,,,1
8133376,Ouakam,14.72389,-17.48917,Dakar,Dakar,0,,,,,,,,,,,1
2247067,Ouakha Lèye,15.6,-16.46667,Louga,Kebemer,0,,,,,,,,,,,1
2247068,Ouakhal,15.73333,-16.36667,Louga,Louga,0,,,,,,,,,,,1
2247066,Ouaki,15.51667,-16.06667,Louga,Louga,0,,,,,,,,,,,1
2247062,Oualaldé,16.50625,-14.20368,Saint Louis,Podor,3224,,,,,,,,,,,1
2247057,Ouali-Diala,16.59737,-14.94237,Saint Louis,Podor,0,,,,,,,,,,,1
2247059,Oualia,13.53333,-14.38333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2247065,Ouallah,16.2178,-13.97329,Saint Louis,Podor,0,,,,,,,,,,,1
2247051,Ouandé,16.37409,-14.20189,Saint Louis,Podor,0,,,,,,,,,,,1
2247045,Ouaoulou Sal,15.51667,-16.35,Louga,Kebemer,0,,,,,,,,,,,1
2247043,Ouapa,15.0123,-14.3975,Matam,Ranerou,0,,,,,,,,,,,1
2247040,Ouarak,15.51173,-16.05817,Louga,Louga,0,,,,,,,,,,,3
2247041,Ouarak,15.46667,-16.18333,Louga,Louga,0,,,,,,,,,,,3
2247042,Ouarak,15.31667,-16.15,Louga,Kebemer,0,,,,,,,,,,,3
2247037,Ouarga,15.4,-16.33333,Louga,Kebemer,0,,,,,,,,,,,1
2247035,Ouarkhokh,15.3812,-15.2352,Louga,Linguere,0,,,,,,,,,,,1
2247034,Ouarti,14.71667,-15.96667,Diourbel,Mbacke,0,,,,,,,,,,,1
2247038,Ouarène,15.8,-16.1,Louga,Louga,0,,,,,,,,,,,1
2247031,Ouassa-Ouassa,13.65336,-12.04179,Tambacounda,Bakel,0,,,,,,,,,,,1
2247033,Ouassadou,13.23333,-13.81667,Kolda,Velingara,0,,,,,,,,,,,1
2247029,Ouassoul,16.48111,-16.0175,Saint Louis,Dagana,0,,,,,,,,,,,1
2247028,Ouassoumassal,15.68333,-16.58333,,,0,,,,,,,,,,,1
2247027,Ouatef,15.25,-16.56667,Louga,Kebemer,0,,,,,,,,,,,1
2247025,Oubadji,12.66667,-13.06667,Kedougou,Salemata,0,,,,,,,,,,,1
2247022,Oubol,14.48574,-12.30133,Tambacounda,Bakel,0,,,,,,,,,,,1
2247023,Oubème,12.84917,-16.1925,Ziguinchor,Bignona,0,,,,,,,,,,,1
2593151,Oudiéring,13.67384,-16.56543,Fatick,Foundiougne,0,,,,,,,,,,,1
2247016,Oudoukar,12.875,-15.33028,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2247015,Oudourou,15.84237,-13.30479,Matam,Matam,0,,,,,,,,,,,1
2247013,Ouer Kerra,14.4,-14.86667,Kaffrine,Koungheul,0,,,,,,,,,,,1
2247011,Ougonor,13.02268,-16.13758,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247010,Ouinndiou,12.66667,-13.1,Kedougou,Salemata,0,,,,,,,,,,,1
2247009,Oukout,12.47694,-16.55806,Ziguinchor,Oussouye,0,,,,,,,,,,,1
2247006,Oulampane,12.95611,-15.99278,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247005,Ouldé,15.22209,-12.89843,Matam,Kanel,0,,,,,,,,,,,1
2247002,Ouli Boye,15.681,-15.174,Louga,Linguere,0,,,,,,,,,,,1
2247000,Oulogoré,12.98333,-11.88333,Kedougou,Saraya,0,,,,,,,,,,,1
2246997,Ouloum,12.57194,-16.73861,Ziguinchor,Bignona,0,,,,,,,,,,,1
2246996,Ouloum Baba,15.00214,-12.62002,Tambacounda,Bakel,0,,,,,,,,,,,1
13658778,Ouloumba,13.14811,-16.06292,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247004,Oulélo,12.93333,-16.46667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2246995,Ouman,12.75,-13.83333,Kolda,Velingara,0,,,,,,,,,,,1
2246994,Oumana,13.13333,-15.51667,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2246993,Oumbaré,13.71946,-12.41026,Tambacounda,Goudiry,0,,,,,,,,,,,1
2246992,Oumpountou,12.53333,-16.25,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2246990,Oundiou,12.55667,-15.89306,Sedhiou,Goudomp,0,,,,,,,,,,,1
2246988,Oundou Baba,14.96537,-12.61181,Tambacounda,Bakel,0,,,,,,,,,,,1
2246985,Oundou Doupoul,15.1927,-15.3076,Louga,Linguere,0,,,,,,,,,,,1
2246987,Oundoudou,13.7,-13.51667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246986,Oundoudou Niakandiata,13.68333,-13.53333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246984,Oundouféré,12.71667,-13.05,Kedougou,Salemata,0,,,,,,,,,,,1
2246982,Oundoumané,12.88333,-14.56667,Kolda,Kolda,0,,,,,,,,,,,1
2246981,Oundoundou Amadou Baba,13.66667,-13.55,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246980,Oundoundou Amirou,13.65,-13.55,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246978,Ouniok,12.98139,-16.15556,Ziguinchor,Bignona,0,,,,,,,,,,,1
2246976,Ouok Ouok,14.08333,-13.86667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246974,Ouonk,12.71,-16.05556,Ziguinchor,Bignona,0,,,,,,,,,,,1
2571786,Oupeut,13.16034,-16.25778,Ziguinchor,Bignona,0,,,,,,,,,,,1
2246971,Oupouèle,12.98944,-16.38444,Ziguinchor,Bignona,0,,,,,,,,,,,1
2246911,Oura Soulé,14.49879,-12.39185,Tambacounda,Bakel,0,,,,,,,,,,,1
2246968,Ouri Moudiri,14.2,-13.76667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2246964,Ouro Aldiouma,15.53311,-13.39199,Matam,Matam,0,ouro,Pulaar,,,,,,,,,1
2246963,Ouro Alfa,14.28333,-13.76667,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,1
2246960,Ouro Ali,14.46667,-13.63333,Matam,Ranerou,0,ouro,Pulaar,,,,,,,,,2
2246961,Ouro Ali,14.08333,-13.85,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,2
2246959,Ouro Amat,14.85,-13.03333,Matam,Kanel,0,ouro,Pulaar,,,,,,,,,2
6647961,Ouro Amat,14.84442,-12.97325,Matam,Kanel,0,ouro,Pulaar,,,,,,,,,2
2246955,Ouro Baïdi,14.31667,-16.31667,Fatick,Fatick,0,ouro,Pulaar,,,,,,,,,2
2254417,Ouro Baïdi,16.49552,-14.93763,Saint Louis,Podor,0,ouro,Pulaar,,,,,,,,,2
2246957,Ouro Baïdi Diénaba,14.14359,-12.73436,Tambacounda,Goudiry,0,ouro,Pulaar,,,,,,,,,1
2246954,Ouro Birom,16.15912,-14.1843,Saint Louis,Podor,0,ouro,Pulaar,,,,,,,,,1
2246953,Ouro Boubou,16.58737,-14.78463,Saint Louis,Podor,0,ouro,Pulaar,,,,,,,,,1
6644064,Ouro Boyba Diallo,15.07666,-13.29818,Matam,Kanel,0,ouro,Pulaar,,,,,Diallo,Pulaar,,,1
2246952,Ouro Dabal,14.9,-15.75,Diourbel,Mbacke,0,ouro,Pulaar,,,,,,,,,1
2253313,Ouro Dambal,15.78939,-13.49295,Matam,Matam,0,ouro,Pulaar,,,,,,,,,1
2246951,Ouro Daouda,14.16941,-12.62513,Tambacounda,Goudiry,0,ouro,Pulaar,,,,,,,,,1
2246950,Ouro Demba Binnta,14.01667,-13.7,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,1
2246949,Ouro Demba Niama,14.25,-13.75,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,1
2246947,Ouro Dialoubé,14.18333,-13.8,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,1
6645331,Ouro Diawdi,16.00799,-13.38059,Matam,Matam,0,ouro,Pulaar,,,,,,,,,1
2247086,Ouro Diofo,14.82738,-15.72585,Diourbel,Mbacke,0,ouro,Pulaar,,,,,,,,,1
2246945,Ouro Idi,14.15762,-12.61846,Tambacounda,Goudiry,0,ouro,Pulaar,,,,,,,,,1
2246944,Ouro Kaba,14.29998,-12.82327,Tambacounda,Goudiry,0,ouro,Pulaar,,,,,,,,,1
2246942,Ouro Madiou,16.60011,-14.90423,Saint Louis,Podor,0,ouro,Pulaar,,,,,,,,,1
6644070,Ouro Mamadou,15.2392,-13.39058,Matam,Kanel,0,ouro,Pulaar,,,,,,,,,1
2246940,Ouro Mamadou Dinba,14.09216,-12.63302,Tambacounda,Goudiry,0,ouro,Pulaar,,,,,,,,,1
2246939,Ouro Mamoud,14.63333,-13.83333,Matam,Ranerou,0,ouro,Pulaar,,,,,,,,,1
2246935,Ouro Molo,14.15,-13.8,Tambacounda,Tambacounda,0,ouro,Pulaar,,,,,,,,,1
2246937,Ouro Médoul,14.88333,-15.73333,Diourbel,Mbacke,0,ouro,Pulaar,,,,,,,,,1
