geonameid,name,asciiname,lat,lon,feature_code,admin1_code,admin2_code,population,lang_guess,name_root,name_dupe_count
13554050,Keur Ndiaga Mbaye,KeurNdiagaMbaye,14.48829,-15.78931,PPL,09,2251492,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13658709,Keur Ndiaga Peul,Keur Ndiaga Peul,13.70315,-16.04823,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504697,Keur Ndiaga Sar,KeurNdiagaSar,14.84494,-16.71639,PPL,07,2244804,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250110,Keur Ndiagne,Keur Ndiagne,15.997,-15.8225,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250109,Keur Ndiago Seck,Keur Ndiago Seck,15.6458,-15.9274,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250108,Keur Ndiak,Keur Ndiak,14.85375,-16.51336,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250405,Keur Ndiang,KeurNdiang,14.02072,-15.855,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250106,Keur Ndiankou,Keur Ndiankou,13.78333,-15.55,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13658329,Keur Ndiankou,Keur Ndiankou,13.70491,-16.37463,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13506702,Keur Ndiap,KeurNdiap,14.66783,-16.5978,PPL,03,2254315,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250105,Keur Ndiaraté Ngaye,Keur Ndiarate Ngaye,14.5,-15.81667,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504770,Keur Ndiaw,KeurNdiaw,14.80054,-16.6643,PPL,07,2244804,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2595940,Keur Ndiaw Ba,Keur Ndiaw Ba,14.97656,-17.02503,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2596041,Keur Ndiaye,Keur Ndiaye,15.77694,-16.47417,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250103,Keur Ndiaye Lô,Keur Ndiaye Lo,14.74335,-17.2437,PPL,01,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13506465,Keur Ndingor,KeurNdingor,14.50858,-16.88236,PPL,07,2248478,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250391,Keur Ndiogou Ndiaye,KeurNdiogouNdiaye,14.55724,-16.85995,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658013,Keur Ndiol,Keur Ndiol,13.96226,-16.3325,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13509030,Keur Ndiouga,KeurNdiouga,14.46126,-16.13474,PPL,09,2251492,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13509040,Keur Ndiouga,KeurNdiouga,14.28083,-16.04059,PPL,10,10778869,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250102,Keur Ndiouga Sarr,Keur Ndiouga Sarr,15.669,-15.9516,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250101,Keur Ndiougo,Keur Ndiougo,15.56667,-16.11667,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13554433,Keur Ndong,KeurNdong,14.01031,-15.9492,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13553623,Keur Ndonga Fall,KeurNdongaFall,14.69474,-15.3387,PPL,13,2249283,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250099,Keur Ndongo,Keur Ndongo,13.85,-15.61667,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250387,Keur Ndongo,Keur Ndongo,13.72177,-16.02665,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13554417,Keur Ndongo Koumbal,KeurNdongoKoumbal,14.02403,-15.98307,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2595388,Keur Ndèné,Keur Ndene,14.4716,-17.02438,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658123,Keur Ndèné Khar,Keur Ndene Khar,13.99524,-16.17309,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250113,Keur Ndèné Koumba Sar,KeurNdeneKoumbaSar,14.26036,-16.1521,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13509338,Keur Ndéné Ndaw,KeurNdeneNdaw,14.22501,-16.17231,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250416,Keur Ndéri,KeurNderi,14.06511,-15.61314,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249385,Keur Ngagne,KeurNgagne,14.35047,-15.9521,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250272,Keur Ngagne Guèye,KeurNgagneGueye,14.83618,-16.74411,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250374,Keur Ngalgou,Keur Ngalgou,14.8728,-16.30777,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13505371,Keur Ngane,KeurNgane,14.99361,-16.33795,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658240,Keur Ngari,Keur Ngari,13.89901,-16.07077,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250098,Keur Ngatane,Keur Ngatane,13.61667,-15.61667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250097,Keur Ngaye,Keur Ngaye,14.03333,-14.75,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250119,Keur Nghari,KeurNghari,14.11989,-16.33533,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658316,Keur Nghatanor,Keur Nghatanor,13.7434,-16.31175,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13506995,Keur Ngolthie,KeurNgolthie,14.55633,-16.35181,PPL,09,7670866,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13553443,Keur Ngor,KeurNgor,14.59927,-15.59225,PPL,09,2251492,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250362,Keur Ngouda Samb,KeurNgoudaSamb,14.5721,-16.86879,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250096,Keur Ngoura,Keur Ngoura,15.5307,-15.9824,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250175,Keur Ngâta Dramé,KeurNgataDrame,14.00321,-15.68672,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2247422,Keur Ngôr,Keur Ngor,13.67991,-16.0853,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250095,Keur Niagaraki,Keur Niagaraki,15.03333,-16.75,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250094,Keur Niamakore,Keur Niamakore,14.31667,-15.93333,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250093,Keur Niang,Keur Niang,14.84494,-15.87265,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13505591,Keur Niang,KeurNiang,14.79429,-16.07934,PPL,03,2248699,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13509108,Keur Niaout,KeurNiaout,14.04145,-16.3281,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250231,Keur Niobo Dèm,KeurNioboDem,14.96799,-16.82921,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504633,Keur Niokho Fal,KeurNiokhoFal,14.85761,-16.63794,PPL,07,2244804,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13554055,Keur Niokhor,KeurNiokhor,14.35542,-15.84772,PPL,10,10778869,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504635,Keur Niokhor Fal,KeurNiokhorFal,14.84848,-16.62683,PPL,07,2244804,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250092,Keur Niène,Keur Niene,13.97631,-16.11401,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13554442,Keur Oldy,KeurOldy,14.13016,-15.87005,PPL,10,10778869,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250091,Keur Omar,Keur Omar,14.10377,-16.32335,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250090,Keur Omar Diéhé,Keur Omar Diehe,14.8,-15.83333,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250089,Keur Omar Khoudia,Keur Omar Khoudia,13.89934,-16.17864,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658314,Keur Omar Mbombé,Keur Omar Mbombe,13.72423,-16.37659,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250088,Keur Omar Oumi,Keur Omar Oumi,13.76633,-16.03847,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250087,Keur Ossène,Keur Ossene,13.75,-15.71667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250084,Keur Ouar,Keur Ouar,13.65,-15.85,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250083,Keur Oumar,Keur Oumar,14.46667,-15.93333,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13554421,Keur Oumar,KeurOumar,14.01072,-15.99417,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250082,Keur Oumar Mbaye,Keur Oumar Mbaye,14.70441,-15.74865,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250081,Keur Oumar Tounkara,Keur Oumar Tounkara,13.76667,-15.86667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250080,Keur Ousmane,Keur Ousmane,15.52252,-15.94627,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250079,Keur Ousmane Gaye,Keur Ousmane Gaye,15.9509,-15.9715,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504799,Keur Ousmane Kane,KeurOusmaneKane,14.98764,-16.51742,PPL,03,2254315,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2571745,Keur Ousseynou,Keur Ousseynou,13.61022,-16.33314,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250078,Keur Pari,Keur Pari,15.13333,-16.31667,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250077,Keur Passik,Keur Passik,15.15,-16.05,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250572,Keur Pathé,Keur Pathe,15.4838,-15.6031,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250071,Keur Paté,Keur Pate,15.8281,-16.33,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",4
2250072,Keur Paté,Keur Pate,15.75,-16.2,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",4
2250073,Keur Paté,Keur Pate,14.12243,-16.31884,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",4
2250076,Keur Paté,Keur Pate,13.8,-15.76667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",4
2250074,Keur Paté Dèm,KeurPateDem,14.00749,-15.71584,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250070,Keur Paté Déye,Keur Pate Deye,15.26667,-16.78333,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250068,Keur Paté Khéwé,KeurPateKhewe,14.96916,-16.98618,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250075,Keur Paté Malik,Keur Pate Malik,13.90627,-16.03806,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250069,Keur Paté Ndiaye,Keur Pate Ndiaye,15.11667,-16.91667,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250066,Keur Rhar,Keur Rhar,14.96667,-16.23333,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250065,Keur Rhare Dièye,Keur Rhare Dieye,14.78333,-16.81667,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250064,Keur Rigal Sek,Keur Rigal Sek,14.81667,-15.95,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250050,Keur Sa Koki,Keur Sa Koki,15.51667,-16.15,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250012,Keur Sa Ndaw,KeurSaNdaw,14.13709,-15.53015,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250063,Keur Saafadi,Keur Saafadi,13.86667,-15.71667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250062,Keur Saafatime,Keur Saafatime,13.86667,-15.83333,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250061,Keur Saaloumbel,Keur Saaloumbel,13.73333,-15.61667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246501,Keur Sabassi Tiam,Keur Sabassi Tiam,13.82301,-16.33447,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250060,Keur Sabatine,Keur Sabatine,14.54044,-15.67348,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250057,Keur Sadia,Keur Sadia,14.38333,-15.91667,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658002,Keur Sadio Néné,Keur Sadio Nene,13.85855,-16.2883,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13507046,Keur Sadiop,KeurSadiop,14.73758,-16.25092,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250054,Keur Sadiouka,Keur Sadiouka,14.65,-15.98333,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250056,Keur Sadiouka,KeurSadiouka,14.38417,-15.90007,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250058,Keur Sadèr,Keur Sader,13.98333,-15.66667,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250052,Keur Safadi,Keur Safadi,13.83333,-15.28333,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2596065,Keur Saidou Sow,Keur Saidou Sow,15.99667,-16.34444,PPL,14,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13507236,Keur Sakh Sakh,KeurSakhSakh,14.56716,-16.19059,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250049,Keur Sako Ndiaye,Keur Sako Ndiaye,13.88333,-14.88333,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13507213,Keur Sakoki,KeurSakoki,14.50146,-16.14911,PPL,09,2251492,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658206,Keur Sakou Baïdi,Keur Sakou Baidi,13.95294,-16.18343,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658693,Keur Sakoumba,Keur Sakoumba,13.72712,-16.04752,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504546,Keur Sala Deurguen,KeurSalaDeurguen,14.98262,-16.7794,PPL,07,2244388,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250048,Keur Sala Mbata,KeurSalaMbata,14.99385,-16.80343,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13505423,Keur Sala Ndiaye,KeurSalaNdiaye,14.89896,-16.29057,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250047,Keur Saloli Bouya,Keur Saloli Bouya,13.67533,-16.37689,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658044,Keur Saloum,Keur Saloum,13.95753,-16.37441,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250046,Keur Saloum Diané,Keur Saloum Diane,13.75558,-16.26729,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250041,Keur Samba,Keur Samba,15.6867,-15.9971,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",3
2250042,Keur Samba,Keur Samba,14.71667,-16.35,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",3
2250043,Keur Samba,Keur Samba,13.76667,-15.51667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",3
2250040,Keur Samba Amat,Keur Samba Amat,13.74945,-16.12799,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250038,Keur Samba Dia,Keur Samba Dia,14.13075,-16.72733,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13504754,Keur Samba Dia,KeurSambaDia,14.94611,-16.63994,PPL,03,2254315,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13551548,Keur Samba Dior,KeurSambaDior,14.91184,-15.71214,PPL,13,2249283,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250035,Keur Samba Dioubane,Keur Samba Dioubane,13.9,-14.9,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250034,Keur Samba Gaye,Keur Samba Gaye,14.77337,-16.4807,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
11497852,Keur Samba Gueye,Keur Samba Gueye,13.67391,-16.38712,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246372,Keur Samba Guèye,Keur Samba Gueye,13.65205,-16.36207,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13509035,Keur Samba Guèye,KeurSambaGueye,14.47561,-16.01086,PPL,09,2251492,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250033,Keur Samba Ka,Keur Samba Ka,13.69446,-16.03066,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250031,Keur Samba Kala,Keur Samba Kala,13.61484,-16.34839,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250030,Keur Samba Kane,Keur Samba Kane,14.89662,-16.59886,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246363,Keur Samba Khodia,KeurSambaKhodia,14.02555,-16.27403,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250029,Keur Samba Khâmkhâm,Keur Samba Khamkham,15.658,-15.9385,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250028,Keur Samba Kouta,Keur Samba Kouta,13.6,-15.73333,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250027,Keur Samba Laobé,Keur Samba Laobe,15.51667,-16.58333,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250026,Keur Samba Lello,Keur Samba Lello,15.7599,-15.7463,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13554062,Keur Samba Ndiao,KeurSambaNdiao,14.26835,-15.60966,PPL,16,2251008,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250025,Keur Samba Ndom,Keur Samba Ndom,14.15,-14.5,PPL,05,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250024,Keur Samba Ndoukou,Keur Samba Ndoukou,13.68333,-15.81667,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250023,Keur Samba Ndouldoul,Keur Samba Ndouldoul,14.91667,-15.78333,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13505435,Keur Samba Ngom,KeurSambaNgom,14.91375,-16.29918,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2245669,Keur Samba Niang,KeurSambaNiang,14.9622,-15.98342,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246367,Keur Samba Nosso,Keur Samba Nosso,13.62306,-16.3701,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250022,Keur Samba Ould Brahim,Keur Samba Ould Brahim,16.23722,-15.65722,PPL,14,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658163,Keur Samba Rakhi,Keur Samba Rakhi,13.82343,-16.02285,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246375,Keur Samba Rakhi Ndramé,Keur Samba Rakhi Ndrame,13.83139,-16.02146,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250019,Keur Samba Réï,Keur Samba Rei,15.11667,-16.16667,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246362,Keur Samba Sadio,Keur Samba Sadio,15.5858,-15.9916,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250036,Keur Samba Tiadji,KeurSambaTiadji,14.09444,-16.20662,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250018,Keur Samba Yacine,KeurSambaYacine,14.96062,-16.96324,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250021,Keur Sambaram,Keur Sambaram,15.08333,-16.16667,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13657998,Keur Sambel,Keur Sambel,13.82797,-16.39371,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250016,Keur Sambou,Keur Sambou,15.6598,-16.2982,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250015,Keur Sambowole,Keur Sambowole,14.51667,-15.9,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250014,Keur Samboye,Keur Samboye,14.03333,-16.43333,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250020,Keur Sambéré,Keur Sambere,13.84763,-16.3224,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658719,Keur Samgoulaye,Keur Samgoulaye,13.70072,-16.03755,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250013,Keur Samka,Keur Samka,14.76667,-15.93333,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13506508,Keur Samol,KeurSamol,14.5037,-16.81565,PPL,07,2248478,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13505398,Keur Samour,KeurSamour,14.85576,-16.33276,PPL,03,2252312,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250011,Keur Sandoua,Keur Sandoua,15.15,-16.46667,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250009,Keur Sanou,Keur Sanou,15.3753,-16.08,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250010,Keur Sanou,Keur Sanou,14.55,-15.7,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2250008,Keur Sao,Keur Sao,14.66667,-15.95,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250007,Keur Saouili,Keur Saouili,13.86667,-15.13333,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2246187,Keur Sara Bayane,KeurSaraBayane,14.75011,-16.87177,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2248827,Keur Sarokhi,Keur Sarokhi,13.64528,-16.04029,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250006,Keur Satiako,Keur Satiako,14.23333,-16.8,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250005,Keur Savéli,Keur Saveli,13.96667,-15.55,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250053,Keur Saèr,KeurSaer,14.68078,-16.39258,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504539,Keur Saïdou,KeurSaidou,14.81618,-16.90294,PPL,07,2244804,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250002,Keur Sek,Keur Sek,14.74471,-16.42634,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250003,Keur Sek Fal,Keur Sek Fal,14.81667,-15.8,PPL,03,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250000,Keur Serigne Babondiaye,Keur Serigne Babondiaye,14.7,-15.73333,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249999,Keur Serigne Bamba,Keur Serigne Bamba,13.74906,-16.29038,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249998,Keur Serigne Baye Falo,Keur Serigne Baye Falo,14.7,-15.71667,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249997,Keur Serigne Dié,Keur Serigne Die,13.6941,-16.33197,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249996,Keur Serigne Khodia,Keur Serigne Khodia,13.77936,-16.3213,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658043,Keur Serigne Korka,Keur Serigne Korka,13.77154,-16.2839,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249994,Keur Serigne Mofar,Keur Serigne Mofar,14.48333,-15.86667,PPL,09,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249983,Keur Serigne Ndar,Keur Serigne Ndar,13.98656,-16.19174,PPL,10,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658054,Keur Set Gueye,Keur Set Gueye,13.83887,-16.29568,PPL,09,2251792,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249982,Keur Seya,Keur Seya,15.94417,-16.34278,PPL,14,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2250051,Keur Seydou,KeurSeydou,14.02055,-15.73418,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
2595899,Keur Seydou,Keur Seydou,14.77416,-17.05509,PPLX,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",2
13658716,Keur Seydou Bâ,Keur Seydou Ba,13.70237,-16.14699,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13658713,Keur Seydou Hane,Keur Seydou Hane,13.67377,-16.03389,PPL,10,2247158,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13504707,Keur Seynou,KeurSeynou,14.85405,-16.62285,PPL,03,2254315,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
13509346,Keur Sidi,KeurSidi,14.02405,-16.08458,PPL,10,2250807,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249978,Keur Simbing,Keur Simbing,15.4587,-15.5646,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249975,Keur Sini,Keur Sini,13.73333,-14.8,PPL,05,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249974,Keur Sini Diao,Keur Sini Diao,15.11667,-16.35,PPL,07,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249977,Keur Siné,Keur Sine,15.6,-16.16667,PPL,13,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
2249976,Keur Siné Mangane,Keur Sine Mangane,13.91667,-14.85,PPL,16,,0,Wolof,"Keur = ""house/home of"" (founder name follows)",1
